Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Energy Drink,Britvic,Soft Drink,117,4896,4147,749,12/10/2023,Charlotte Wood,Lisburn and Castlereagh,Lisburn,BT28 1GB,1-7575-71928-558
Lemonade,Coca-Cola GB,Soft Drink,707,8510,7446,1064,11/4/2022,Evie Ahmed,East Renfrewshire,Giffnock,G46 8SG,0-6135-53416-690
Wine,Fever-Tree,Alcoholic,687,11400,7376,4024,5/27/2022,Yusuf Thompson,Rhondda Cynon Taf,Pontypridd,CF37 2BJ,1-3409-29879-385
Green Tea,Coca-Cola GB,Tea,995,1171,988,183,9/29/2022,Emily Thomas,Bridgend,Bridgend,CF31 3GK,0-5982-11256-497
Lemonade,Coca-Cola GB,Soft Drink,673,8889,8686,203,6/11/2020,Daniel Wilson,Kent,Maidstone,ME14 4NY,0-900-59051-588
Wine,Britvic,Alcoholic,309,7482,6251,1231,5/27/2023,Isla Thompson,Newry Mourne and Down,Newry,BT35 2PE,0-2307-63083-660
Coffee,Britvic,Coffee,594,2927,2006,921,5/18/2020,Ethan Thompson,Aberdeen City,Aberdeen,AB10 2TT,1-2285-15811-361
Green Tea,Fever-Tree,Tea,658,5393,2475,2918,12/8/2021,Florence Wright,Northamptonshire,Northampton,NN1 7SL,1-3363-60422-874
Cola,Fever-Tree,Soft Drink,892,2996,1820,1176,11/5/2022,Ethan Wilson,Cornwall,Truro,TR1 1TX,1-4981-85030-755
Wine,Britvic,Alcoholic,274,2692,2515,177,1/13/2023,Benjamin Shah,Ards and North Down,Bangor,BT20 4NV,1-8873-72236-587
Coffee,Britvic,Coffee,221,8708,5635,3073,6/21/2022,George Shah,Northumberland,Morpeth,NE61 6TB,1-5452-64460-180
Cola,Fever-Tree,Soft Drink,654,9292,9327,-35,12/11/2020,Liam Jones,East Dunbartonshire,Kirkintilloch,G66 2EG,1-9273-80550-183
Cola,Coca-Cola GB,Soft Drink,978,8351,9098,-747,4/11/2023,Benjamin Mitchell,Gloucestershire,Gloucester,GL1 2MF,1-8129-46771-330
Vodka,Coca-Cola GB,Alcoholic,563,8899,10322,-1423,10/8/2020,Evie Green,Norfolk,Norwich,NR1 6JP,1-415-76879-784
Cola,Britvic,Soft Drink,529,1637,1393,244,12/5/2020,Henry Jackson,West Dunbartonshire,Dumbarton,G82 9SU,1-8609-89235-258
Herbal Tea,Fever-Tree,Tea,569,6531,5837,694,10/11/2023,Priya Wright,Bridgend,Bridgend,CF31 2RG,0-5103-25328-188
Black Tea,Fever-Tree,Tea,653,10843,10891,-48,1/2/2020,Sophie Turner,Bridgend,Bridgend,CF31 5LD,1-8524-47192-975
Black Tea,Britvic,Tea,844,7470,8442,-972,9/12/2023,Charlotte Jones,Perth and Kinross,Perth,PH1 1MK,0-8773-46010-549
Energy Drink,Britvic,Soft Drink,695,11850,8170,3680,12/21/2021,Ruby Khan,Newry Mourne and Down,Newry,BT35 2XR,0-7455-64899-236
Green Tea,Coca-Cola GB,Tea,81,5555,5854,-299,11/8/2023,Daisy Walker,Herefordshire,Hereford,HR1 2DK,1-6694-23137-742
Herbal Tea,Coca-Cola GB,Tea,65,5373,5973,-600,2/19/2022,Freya Jackson,Glasgow City,Glasgow,G1 8PD,0-5627-65288-647
Beer,Britvic,Alcoholic,974,5603,3444,2159,7/15/2020,Simran Carter,Orkney Islands,Kirkwall,KW15 4AR,0-261-24605-346
Beer,Fever-Tree,Alcoholic,103,4863,2307,2556,5/9/2023,Liam Edwards,South Ayrshire,Ayr,KA7 1GJ,0-9267-41816-586
Vodka,Britvic,Alcoholic,247,2414,1256,1158,10/10/2021,Lucas Thompson,Antrim and Newtownabbey,Antrim,BT41 3TL,0-1690-18566-88
Wine,Coca-Cola GB,Alcoholic,320,1360,571,789,7/17/2021,Isabella Wood,Bedfordshire,Bedford,MK40 3TR,0-9774-65302-33
Beer,Britvic,Alcoholic,412,6441,4682,1759,1/22/2021,Oliver Smith,Newry Mourne and Down,Newry,BT35 9CA,0-5275-63588-371
Beer,Britvic,Alcoholic,93,7208,7181,27,11/24/2022,Samuel Patel,Wiltshire,Salisbury,SP1 3YR,1-8674-59068-388
Coffee,Britvic,Coffee,865,9992,5005,4987,4/23/2023,William Evans,Norfolk,Norwich,NR1 8CX,0-2461-63736-892
Beer,Fever-Tree,Alcoholic,929,9287,5753,3534,7/4/2023,Ella Begum,Dundee City,Dundee,DD1 9CR,0-2904-96341-640
Green Tea,Britvic,Tea,354,8009,8776,-767,3/5/2023,Aisha King,Staffordshire,Stafford,ST16 2DP,0-1603-79531-221
Green Tea,Britvic,Tea,526,10560,5699,4861,10/28/2022,George Brown,Conwy,Conwy,LL32 6KP,0-9307-39372-499
Vodka,Fever-Tree,Alcoholic,615,2795,3055,-260,9/15/2023,Emily Cooper,Antrim and Newtownabbey,Antrim,BT41 7VK,0-8596-29841-760
Green Tea,Fever-Tree,Tea,992,6950,7397,-447,7/8/2020,Daniel Harris,Oxfordshire,Oxford,OX1 5DH,1-7990-72324-549
Beer,Britvic,Alcoholic,413,11237,12881,-1644,12/4/2022,Aisha Shah,Scottish Borders,Newtown St Boswells,TD6 9FW,0-9927-26027-792
Green Tea,Britvic,Tea,159,6526,7115,-589,12/4/2022,Isla Shah,Torfaen,Pontypool,NP4 8RP,0-6135-38902-653
Wine,Coca-Cola GB,Alcoholic,50,4128,2752,1376,7/18/2020,Emily Hussain,Rutland,Oakham,LE15 8SW,0-9678-98396-524
Energy Drink,Coca-Cola GB,Soft Drink,812,1636,1044,592,9/13/2020,Alfie Green,Gwynedd,Caernarfon,LL55 2SV,0-6740-12588-404
Green Tea,Britvic,Tea,127,8650,9564,-914,9/10/2021,Olivia Watson,Conwy,Conwy,LL32 2RF,1-2811-16787-406
Wine,Coca-Cola GB,Alcoholic,92,11522,7502,4020,9/2/2021,Charlie Turner,Mid and East Antrim,Ballymena,BT42 6RW,1-2402-40938-115
Wine,Coca-Cola GB,Alcoholic,269,10057,6356,3701,9/16/2022,Emily White,Swansea,Swansea,SA1 4AP,1-3662-49953-952
Beer,Britvic,Alcoholic,530,4761,5421,-660,11/17/2023,Benjamin Ahmed,West Dunbartonshire,Dumbarton,G82 1UH,0-1891-42536-674
Lemonade,Britvic,Soft Drink,267,11651,11673,-22,7/8/2022,Mia Ahmed,West Yorkshire,Leeds,LS1 4GU,1-3278-58213-695
Black Tea,Fever-Tree,Tea,654,3375,2158,1217,6/11/2022,Isla Singh,Hertfordshire,Hertford,SG13 2VM,1-4444-16230-305
Black Tea,Coca-Cola GB,Tea,704,6091,5500,591,10/31/2020,Mia Wilson,Lancashire,Preston,PR1 3JG,0-2495-65876-19
Vodka,Fever-Tree,Alcoholic,678,7845,4348,3497,7/1/2022,Alfie Brown,Cardiff,Cardiff,CF10 9PG,1-3409-79934-739
Lemonade,Britvic,Soft Drink,722,5943,2539,3404,8/25/2023,Aisha Begum,Shetland Islands,Lerwick,ZE1 8AW,0-7766-70076-284
Wine,Fever-Tree,Alcoholic,88,9900,5685,4215,10/27/2022,Mia Walker,Herefordshire,Hereford,HR1 9PV,0-6937-70357-939
Coffee,Britvic,Coffee,855,10814,9067,1747,3/1/2021,Zara Patel,Herefordshire,Hereford,HR1 6FA,0-1909-85255-686
Wine,Britvic,Alcoholic,388,5787,2574,3213,10/11/2020,Isla Davies,West Dunbartonshire,Dumbarton,G82 3CX,0-7193-99863-239
Cola,Coca-Cola GB,Soft Drink,221,10365,10504,-139,4/21/2021,Olivia Evans,Rhondda Cynon Taf,Pontypridd,CF37 4RF,0-3694-85457-867
Green Tea,Coca-Cola GB,Tea,525,554,245,309,4/25/2020,Isla Watson,Aberdeen City,Aberdeen,AB10 3YS,0-1116-48684-209
Vodka,Coca-Cola GB,Alcoholic,683,7438,6312,1126,9/18/2023,Grace Ali,Edinburgh,Edinburgh,EH1 7GD,1-9050-56437-693
Black Tea,Coca-Cola GB,Tea,670,9882,6002,3880,10/11/2023,Alfie Carter,Pembrokeshire,Haverfordwest,SA61 9AJ,0-2913-95957-489
Black Tea,Coca-Cola GB,Tea,171,7128,6445,683,5/6/2022,Jessica Wilson,Inverclyde,Greenock,PA15 9UP,1-5292-45282-200
Wine,Fever-Tree,Alcoholic,614,8013,9474,-1461,12/26/2022,Leila Thomas,Cambridgeshire,Cambridge,CB1 3RX,0-4442-79163-894
Black Tea,Coca-Cola GB,Tea,168,4423,3493,930,3/11/2023,Oliver Shah,Merseyside,Liverpool,L1 7VC,1-3291-87193-826
Wine,Britvic,Alcoholic,314,4671,4441,230,11/19/2020,Joseph Turner,East Ayrshire,Kilmarnock,KA1 8LH,0-5221-51853-752
Black Tea,Coca-Cola GB,Tea,465,10425,9742,683,11/19/2021,Harry Singh,Hampshire,Winchester,SO23 6EE,1-5676-46655-902
Coffee,Fever-Tree,Coffee,205,5948,5988,-40,10/25/2023,Priya Clarke,Pembrokeshire,Haverfordwest,SA61 4BP,1-3723-40704-506
Cola,Coca-Cola GB,Soft Drink,198,785,906,-121,6/25/2022,Henry Smith,Denbighshire,Ruthin,LL15 9XB,1-6680-31538-445
Energy Drink,Fever-Tree,Soft Drink,881,5843,5076,767,4/22/2022,Yusuf Davies,North Ayrshire,Irvine,KA12 2PU,1-2438-45261-767
Cola,Britvic,Soft Drink,926,9180,10041,-861,5/25/2023,Isla Hussain,Essex,Chelmsford,CM1 9DU,1-5426-98236-523
Energy Drink,Fever-Tree,Soft Drink,59,10731,6614,4117,2/23/2020,Liam Islam,Rhondda Cynon Taf,Pontypridd,CF37 4AU,1-1059-71824-543
Coffee,Coca-Cola GB,Coffee,615,6075,7145,-1070,9/25/2021,Leila Roberts,Vale of Glamorgan,Barry,CF63 6LD,0-2516-36267-905
Cola,Britvic,Soft Drink,164,2173,1205,968,11/3/2022,Olivia Smith,West Yorkshire,Leeds,LS1 2DS,1-1081-13235-522
Beer,Fever-Tree,Alcoholic,259,8283,7542,741,9/1/2022,Aisha Clarke,Lisburn and Castlereagh,Lisburn,BT28 9GD,0-4913-22793-483
Energy Drink,Fever-Tree,Soft Drink,643,2000,1638,362,6/19/2020,Alfie White,Buckinghamshire,Aylesbury,HP20 3BX,1-5168-40062-254
Cola,Britvic,Soft Drink,153,8517,5288,3229,7/15/2023,Simran Khan,Inverclyde,Greenock,PA15 2SG,0-7200-23164-955
Beer,Fever-Tree,Alcoholic,559,11875,4879,6996,4/15/2022,Jack Wood,Lincolnshire,Lincoln,LN1 2LC,0-8265-48254-522
Coffee,Fever-Tree,Coffee,172,2630,1631,999,2/10/2021,Zara Khan,East Dunbartonshire,Kirkintilloch,G66 7DT,0-5198-45882-575
Coffee,Britvic,Coffee,622,10628,9074,1554,8/18/2021,Mia Ali,Armagh City Banbridge and Craigavon,Armagh,BT61 9DD,0-1738-49924-824
Coffee,Fever-Tree,Coffee,688,11833,8844,2989,8/15/2021,Emily Singh,Newport,Newport,NP20 2TF,0-8476-34492-256
Vodka,Fever-Tree,Alcoholic,409,4339,1761,2578,10/19/2020,Joseph Brown,Shropshire,Shrewsbury,SY1 7PF,1-9426-74350-472
Green Tea,Britvic,Tea,328,1598,1873,-275,6/13/2022,Ethan Hussain,Flintshire,Mold,CH7 7VN,0-1374-97551-593
Wine,Coca-Cola GB,Alcoholic,386,4144,3758,386,7/9/2020,Samuel Khan,Carmarthenshire,Carmarthen,SA31 5SW,1-8096-52898-596
Energy Drink,Fever-Tree,Soft Drink,857,10732,8824,1908,6/7/2023,Fatima Watson,Cumbria,Carlisle,CA1 2GP,1-990-69393-418
Vodka,Britvic,Alcoholic,590,8203,8093,110,5/10/2020,James Ali,Dorset,Dorchester,DT1 5BF,1-7706-22880-550
Black Tea,Coca-Cola GB,Tea,600,6984,8293,-1309,8/3/2022,Leila Jackson,West Yorkshire,Leeds,LS1 7MK,0-3371-89254-142
Cola,Britvic,Soft Drink,608,10284,8046,2238,11/7/2022,Freddie Phillips,Inverclyde,Greenock,PA15 1AU,1-1739-56488-370
Wine,Fever-Tree,Alcoholic,292,2227,1774,453,7/29/2022,Amelia Lewis,Fife,Glenrothes,KY7 4NX,0-4721-12758-318
Green Tea,Coca-Cola GB,Tea,222,2885,2237,648,5/20/2023,William Jackson,Greater Manchester,Manchester,M1 6YM,0-1039-41114-520
Black Tea,Coca-Cola GB,Tea,303,6379,4254,2125,1/8/2022,Jack Williams,Derbyshire,Derby,DE1 3DM,0-7067-29689-915
Beer,Britvic,Alcoholic,307,6939,4431,2508,8/29/2020,Charlotte Wood,Gloucestershire,Gloucester,GL1 1PH,0-4849-42949-400
Green Tea,Britvic,Tea,573,1540,1704,-164,4/21/2021,Priya Jackson,Highland,Inverness,IV1 4AA,0-3496-90649-425
Coffee,Fever-Tree,Coffee,828,6323,7372,-1049,5/12/2022,Jack Thomas,Perth and Kinross,Perth,PH1 5UN,1-2185-91381-557
Herbal Tea,Coca-Cola GB,Tea,232,5969,6517,-548,8/24/2023,Edward Watson,Dorset,Dorchester,DT1 8JC,0-2099-74122-657
Cola,Coca-Cola GB,Soft Drink,238,3843,3624,219,4/17/2020,Muhammad Harris,West Midlands,Birmingham,B1 2HN,1-4755-43029-742
Black Tea,Fever-Tree,Tea,671,3917,2526,1391,5/13/2020,George Wright,Newry Mourne and Down,Newry,BT35 5LM,1-7205-27536-351
Herbal Tea,Coca-Cola GB,Tea,169,1945,1054,891,12/4/2021,Edward Johnson,West Midlands,Birmingham,B1 3JN,0-5725-79434-623
Cola,Coca-Cola GB,Soft Drink,638,4328,4533,-205,1/12/2023,Jessica Jones,North Lanarkshire,Motherwell,ML1 1YW,0-6385-68997-323
Herbal Tea,Coca-Cola GB,Tea,301,10582,10768,-186,7/23/2022,Aisha Evans,Mid Ulster,Cookstown,BT80 6TF,1-7088-94186-27
Energy Drink,Britvic,Soft Drink,278,11503,8804,2699,4/28/2020,Ruby Phillips,Midlothian,Dalkeith,EH22 5SJ,0-3670-85800-75
Beer,Fever-Tree,Alcoholic,420,1029,1053,-24,10/27/2020,Oliver Cooper,Argyll and Bute,Lochgilphead,PA31 1JD,0-3056-39348-645
Wine,Britvic,Alcoholic,996,8289,4594,3695,3/1/2020,Jessica Jones,Nottinghamshire,Nottingham,NG1 9MD,1-1980-38437-31
Beer,Coca-Cola GB,Alcoholic,931,2439,2900,-461,5/15/2020,Florence Edwards,Mid Ulster,Cookstown,BT80 2AR,1-6891-32923-570
Lemonade,Britvic,Soft Drink,204,8306,8628,-322,8/13/2020,Aisha Jones,Rutland,Oakham,LE15 3AU,0-9747-52437-17
Cola,Fever-Tree,Soft Drink,987,4145,3004,1141,8/6/2020,Sophie Johnson,Ards and North Down,Bangor,BT20 9WF,1-2858-34265-665
Beer,Coca-Cola GB,Alcoholic,529,11127,12656,-1529,7/9/2023,Charlotte Ali,Antrim and Newtownabbey,Antrim,BT41 1DA,1-9405-54734-2
Energy Drink,Britvic,Soft Drink,791,2793,2014,779,6/18/2023,Yusuf Turner,South Yorkshire,Sheffield,S1 4WU,0-7528-60321-476
Green Tea,Britvic,Tea,260,1145,980,165,5/29/2020,Mia Edwards,Aberdeen City,Aberdeen,AB10 8RH,1-8867-70929-112
Energy Drink,Fever-Tree,Soft Drink,157,6426,7362,-936,11/28/2020,Isla Carter,Essex,Chelmsford,CM1 5TT,1-8449-74044-651
Beer,Fever-Tree,Alcoholic,147,7485,4575,2910,9/30/2020,Benjamin Begum,Isle of Anglesey,Llangefni,LL77 5HB,0-5924-38741-749
Wine,Coca-Cola GB,Alcoholic,985,5078,4872,206,8/21/2023,Lucas Turner,Mid Ulster,Cookstown,BT80 7HV,1-8671-54017-117
Beer,Fever-Tree,Alcoholic,812,8401,4500,3901,2/18/2022,Olivia Thomas,South Ayrshire,Ayr,KA7 5GL,0-2839-66973-283
Vodka,Coca-Cola GB,Alcoholic,737,6169,4277,1892,9/5/2021,Omar Carter,Monmouthshire,Monmouth,NP25 3SV,0-7861-59556-8
Cola,Coca-Cola GB,Soft Drink,683,1581,1684,-103,6/6/2020,Fatima Davies,Warwickshire,Warwick,CV34 9JN,0-7468-84928-668
Coffee,Fever-Tree,Coffee,793,11546,6103,5443,7/26/2023,Oliver Davies,Denbighshire,Ruthin,LL15 3LP,0-1149-44483-228
Cola,Britvic,Soft Drink,72,2566,2035,531,5/1/2022,Samuel Cooper,Inverclyde,Greenock,PA15 7LR,0-6797-15089-944
Energy Drink,Britvic,Soft Drink,980,5605,4576,1029,4/13/2021,Ella Davies,Shropshire,Shrewsbury,SY1 5JG,0-1402-20052-748
Herbal Tea,Coca-Cola GB,Tea,601,2138,1146,992,1/31/2021,Aisha Hussain,Inverclyde,Greenock,PA15 3BC,0-2187-44029-956
Coffee,Fever-Tree,Coffee,830,6896,3841,3055,8/28/2021,Edward Ahmed,Merseyside,Liverpool,L1 8XW,0-2177-17050-236
Black Tea,Fever-Tree,Tea,962,2868,2014,854,4/20/2023,George Green,Worcestershire,Worcester,WR1 2PW,0-2700-65234-487
Wine,Coca-Cola GB,Alcoholic,371,5467,4704,763,8/28/2020,Yusuf Thompson,Derry City and Strabane,Derry,BT48 6NS,1-6551-15225-356
Energy Drink,Coca-Cola GB,Soft Drink,340,7441,3580,3861,9/8/2022,Alice Wood,Wrexham,Wrexham,LL11 3KU,0-4931-12631-327
Wine,Coca-Cola GB,Alcoholic,194,5132,2109,3023,3/17/2021,George Taylor,Gwynedd,Caernarfon,LL55 7MP,1-7039-62727-85
Cola,Coca-Cola GB,Soft Drink,949,707,557,150,7/19/2023,Joseph Walker,East Riding of Yorkshire,Beverley,HU17 3AA,0-8115-60956-65
Cola,Fever-Tree,Soft Drink,195,11828,6332,5496,1/24/2023,Charlotte Lewis,Orkney Islands,Kirkwall,KW15 9YY,0-1317-97584-50
Wine,Fever-Tree,Alcoholic,904,4330,5179,-849,7/31/2020,Jack Jones,Lisburn and Castlereagh,Lisburn,BT28 7CT,0-7376-75976-596
Vodka,Coca-Cola GB,Alcoholic,383,2262,1921,341,2/28/2022,Emily Islam,Tyne and Wear,Newcastle upon Tyne,NE1 4MC,1-1325-85228-915
Green Tea,Britvic,Tea,921,10232,10258,-26,12/20/2022,Benjamin Wood,Northumberland,Morpeth,NE61 3UK,1-7616-77653-814
Lemonade,Coca-Cola GB,Soft Drink,303,10577,9955,622,11/23/2023,Henry Ahmed,Devon,Exeter,EX1 4BT,0-6197-83877-674
Wine,Fever-Tree,Alcoholic,624,8470,5303,3167,8/5/2020,Charlotte Walker,West Lothian,Livingston,EH54 4UV,0-5964-63707-303
Black Tea,Fever-Tree,Tea,171,1766,796,970,8/5/2020,Freddie Singh,Hertfordshire,Hertford,SG13 4BE,1-6686-52498-124
Herbal Tea,Fever-Tree,Tea,153,7861,3294,4567,2/26/2021,Edward Hussain,Kent,Maidstone,ME14 3GT,0-6684-85375-801
Lemonade,Britvic,Soft Drink,600,8044,4668,3376,11/27/2020,Daniel Ali,East Dunbartonshire,Kirkintilloch,G66 4BA,0-3434-14356-830
Green Tea,Coca-Cola GB,Tea,834,11068,9413,1655,1/20/2021,Charlotte Ahmed,Swansea,Swansea,SA1 5DA,0-3911-88861-225
Beer,Fever-Tree,Alcoholic,144,4759,2587,2172,2/8/2020,Lily Robinson,Carmarthenshire,Carmarthen,SA31 4VV,1-1486-79932-622
Beer,Fever-Tree,Alcoholic,946,2549,2026,523,6/13/2020,Daisy Williams,Lancashire,Preston,PR1 7TP,0-1596-40005-985
Black Tea,Fever-Tree,Tea,269,8625,10005,-1380,9/19/2022,Evie Watson,Ceredigion,Aberystwyth,SY23 3TC,1-8117-75178-237
Green Tea,Britvic,Tea,153,1284,786,498,9/16/2020,Simran Turner,Rutland,Oakham,LE15 9CB,1-6031-77271-608
Herbal Tea,Coca-Cola GB,Tea,629,1816,803,1013,10/31/2020,Noah Wood,Carmarthenshire,Carmarthen,SA31 3AF,1-7250-25207-917
Green Tea,Fever-Tree,Tea,150,4631,3947,684,5/17/2023,Charlie White,City of London,London,EC1 1JM,1-1200-35594-204
Vodka,Coca-Cola GB,Alcoholic,352,8401,5242,3159,6/22/2021,Alice Evans,East Riding of Yorkshire,Beverley,HU17 3UN,1-5509-85452-791
Green Tea,Britvic,Tea,300,11153,4961,6192,3/14/2022,Charlie Ahmed,Devon,Exeter,EX1 8DW,1-6351-11653-125
Energy Drink,Fever-Tree,Soft Drink,536,7038,3157,3881,10/23/2021,Sophie Green,Merseyside,Liverpool,L1 7JK,1-4371-17160-275
Herbal Tea,Britvic,Tea,502,6100,2960,3140,2/20/2022,Alice Clarke,Northamptonshire,Northampton,NN1 5YG,1-4597-11061-580
Lemonade,Britvic,Soft Drink,551,4366,2669,1697,12/25/2022,Isabella Harris,Caerphilly,Hengoed,CF82 5RM,1-1926-33878-500
Cola,Britvic,Soft Drink,622,8826,4823,4003,8/19/2023,Charlotte Cooper,Wrexham,Wrexham,LL11 4JS,1-8904-54747-150
Black Tea,Coca-Cola GB,Tea,711,2250,2438,-188,8/28/2020,William Clarke,Blaenau Gwent,Ebbw Vale,NP23 8YP,0-2695-78386-760
Beer,Britvic,Alcoholic,903,4514,2553,1961,3/18/2021,Mia Harris,Rutland,Oakham,LE15 3UP,1-2470-27038-554
Herbal Tea,Coca-Cola GB,Tea,557,3332,1593,1739,11/27/2023,Joseph Green,West Lothian,Livingston,EH54 2GU,0-470-54967-664
Lemonade,Coca-Cola GB,Soft Drink,996,5257,3238,2019,12/10/2023,Alice Patel,Perth and Kinross,Perth,PH1 2TD,0-6613-98869-387
Lemonade,Coca-Cola GB,Soft Drink,98,5296,2925,2371,4/1/2023,Poppy Harris,Shropshire,Shrewsbury,SY1 2KL,1-4825-24442-993
Cola,Britvic,Soft Drink,697,4878,3717,1161,12/19/2021,Jessica White,Newport,Newport,NP20 8FL,1-5033-53743-913
Vodka,Coca-Cola GB,Alcoholic,158,11142,6674,4468,5/16/2023,Leila Lewis,Herefordshire,Hereford,HR1 3AX,0-5536-21679-97
Wine,Coca-Cola GB,Alcoholic,241,2933,2065,868,7/17/2022,Muhammad Cooper,Berkshire,Reading,RG1 3JE,1-1269-89840-651
Coffee,Fever-Tree,Coffee,986,5557,5962,-405,5/31/2021,Edward Lewis,City of London,London,EC1 8LY,1-7466-27419-836
Black Tea,Fever-Tree,Tea,259,9601,8689,912,3/1/2020,Amelia Green,Worcestershire,Worcester,WR1 2SJ,0-3306-43095-503
Vodka,Britvic,Alcoholic,51,8055,8278,-223,4/13/2022,Isla Evans,City of London,London,EC1 2RH,1-7751-17100-690
Cola,Fever-Tree,Soft Drink,155,1135,610,525,6/19/2023,Lucas Cooper,Surrey,Guildford,GU1 2KC,1-9748-62487-537
Green Tea,Fever-Tree,Tea,940,5972,2455,3517,8/17/2020,Harry Walker,Gloucestershire,Gloucester,GL1 1ER,0-7239-92058-879
Lemonade,Coca-Cola GB,Soft Drink,827,11126,6474,4652,4/25/2020,Fatima Sharma,Mid Ulster,Cookstown,BT80 1BV,0-7942-15556-44
Black Tea,Britvic,Tea,364,10667,10019,648,8/24/2020,Mia Khan,Merthyr Tydfil,Merthyr Tydfil,CF47 1AV,0-853-71835-373
Beer,Britvic,Alcoholic,147,8480,8923,-443,10/6/2020,Ethan Jackson,Bedfordshire,Bedford,MK40 8MS,1-7916-49270-10
Coffee,Coca-Cola GB,Coffee,124,2671,1599,1072,4/4/2020,Poppy Jackson,Carmarthenshire,Carmarthen,SA31 9KN,1-8663-56152-621
Vodka,Fever-Tree,Alcoholic,389,5433,2987,2446,9/19/2021,Arjun Carter,Fife,Glenrothes,KY7 5SF,0-6685-97796-863
Beer,Coca-Cola GB,Alcoholic,748,11198,12985,-1787,8/19/2020,Ruby Patel,Newport,Newport,NP20 7XN,0-965-77889-185
Green Tea,Britvic,Tea,560,10372,6558,3814,8/12/2021,Priya Davies,Falkirk,Falkirk,FK1 6XR,1-3605-36485-848
Green Tea,Fever-Tree,Tea,216,5801,4208,1593,9/1/2022,Grace Walker,Fife,Glenrothes,KY7 5HR,0-9506-40437-548
Wine,Coca-Cola GB,Alcoholic,672,4650,4125,525,2/26/2022,Samuel Begum,Worcestershire,Worcester,WR1 9GY,0-2971-93924-507
Wine,Coca-Cola GB,Alcoholic,557,8587,3844,4743,12/16/2021,Thomas Thomas,Greater London,London,W1 5LV,1-4073-37621-848
Energy Drink,Fever-Tree,Soft Drink,948,4973,4476,497,12/28/2023,Edward King,South Ayrshire,Ayr,KA7 7KE,0-7880-28228-193
Cola,Coca-Cola GB,Soft Drink,723,2432,2123,309,6/16/2023,Alfie Williams,Belfast,Belfast,BT1 2TH,1-6799-92684-461
Green Tea,Coca-Cola GB,Tea,581,4991,2488,2503,1/11/2020,Alice Islam,Perth and Kinross,Perth,PH1 7MX,1-3541-55069-217
Lemonade,Fever-Tree,Soft Drink,678,4930,5473,-543,1/13/2022,Simran Shah,Angus,Forfar,DD8 9YK,0-478-26389-746
Coffee,Fever-Tree,Coffee,471,6039,3399,2640,1/29/2023,James Jackson,Lincolnshire,Lincoln,LN1 8WL,0-4020-30758-319
Wine,Fever-Tree,Alcoholic,686,9995,5651,4344,11/7/2022,Yusuf Johnson,Greater Manchester,Manchester,M1 1PA,0-209-74011-853
Beer,Coca-Cola GB,Alcoholic,442,3603,3143,460,10/28/2023,Lily Thompson,Cheshire,Chester,CH1 7PM,0-2694-26629-914
Wine,Britvic,Alcoholic,138,8348,8415,-67,9/15/2023,Yusuf Ali,West Lothian,Livingston,EH54 8UE,1-8132-76164-268
Beer,Fever-Tree,Alcoholic,968,2147,1660,487,8/18/2023,Poppy Clarke,Argyll and Bute,Lochgilphead,PA31 7TM,1-2834-75949-879
Wine,Britvic,Alcoholic,319,2381,1272,1109,1/14/2023,Amelia Harris,Conwy,Conwy,LL32 6FE,1-7647-87803-404
Black Tea,Coca-Cola GB,Tea,98,11564,9916,1648,10/7/2021,Florence Wood,Edinburgh,Edinburgh,EH1 8FW,0-3859-97612-927
Beer,Fever-Tree,Alcoholic,264,3451,2621,830,7/16/2023,Omar Johnson,West Sussex,Chichester,PO19 1XN,0-8913-84542-216
Energy Drink,Fever-Tree,Soft Drink,922,5855,5059,796,5/6/2022,Benjamin Turner,Durham,Durham,DH1 4RP,0-8347-20552-614
Black Tea,Britvic,Tea,276,734,506,228,8/19/2021,Ella Johnson,Worcestershire,Worcester,WR1 5LK,1-2630-26849-151
Coffee,Fever-Tree,Coffee,139,6190,5564,626,3/9/2022,Harry Smith,South Yorkshire,Sheffield,S1 4HD,0-9674-98413-787
Herbal Tea,Britvic,Tea,932,3593,1471,2122,10/13/2023,Jack Green,Rhondda Cynon Taf,Pontypridd,CF37 6SP,0-9425-44398-745
Green Tea,Fever-Tree,Tea,596,10848,6840,4008,8/21/2022,Daniel Johnson,Vale of Glamorgan,Barry,CF63 4AY,0-1203-23305-276
Energy Drink,Britvic,Soft Drink,899,2375,2275,100,8/7/2020,Lucas Turner,Angus,Forfar,DD8 7DG,0-9344-61043-12
Herbal Tea,Britvic,Tea,201,1455,789,666,2/3/2022,James Phillips,West Dunbartonshire,Dumbarton,G82 4PY,0-5603-26673-33
Lemonade,Coca-Cola GB,Soft Drink,543,2133,1206,927,1/8/2020,Olivia Hussain,Stirling,Stirling,FK8 4PA,1-8354-78822-266
Vodka,Britvic,Alcoholic,122,8193,4477,3716,9/28/2022,Oliver Wilson,Somerset,Taunton,TA1 9HW,1-7983-85112-318
Cola,Coca-Cola GB,Soft Drink,94,1475,1315,160,9/11/2020,Noah Evans,North Yorkshire,York,YO1 6KS,0-8413-58266-579
Beer,Britvic,Alcoholic,486,3546,3686,-140,4/6/2022,Harry Brown,Carmarthenshire,Carmarthen,SA31 2FG,0-9208-90425-589
