Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Kenya Cane,Kericho Gold,Alcoholic,152,8856,2927,5929,2020-11-01,Juma Auma,Bungoma,Nyali,11435,KE-104-53504-6
Kericho Gold Black Tea,Crown Beverages,Tea,281,9915,7512,2403,2021-07-22,Zipporah Njiru,Bungoma,Magongo,48697,KE-108-44550-05
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,325,9730,3333,6397,2020-12-26,Edwin Barasa,Machakos,Bahati,28691,KE-128-54416-05
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,217,8001,2974,5027,2020-01-24,Lilian Ogola,Embu,Githurai,49093,KE-082-02504-06
Kericho Gold Black Tea,Crown Beverages,Tea,853,2036,7874,-5838,2020-11-17,Samuel Adhiambo,Migori,Marurui,31273,KE-144-92866-07
Burn Energy,Coca-Cola Kenya,Soft Drink,845,8742,5416,3326,2023-02-05,Xenia Odhiambo,Siaya,Bamburi,59012,KE-079-02309-84
Kericho Gold Black Tea,Kericho Gold,Tea,133,2870,3748,-878,2023-02-16,Chebet Nyambura,Lamu,Dandora,38173,KE-180-76131-00
Acacia Ridge Wine,Crown Beverages,Alcoholic,469,7868,7001,867,2020-10-14,Kalinda Auma,Laikipia,Kayole,63454,KE-102-52343-40
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,525,1877,4316,-2439,2022-06-22,Beatrice Mutua,Kericho,Jomvu,12433,KE-082-18129-8
Minute Maid Citrus,Crown Beverages,Soft Drink,991,7689,2104,5585,2022-02-05,Isaac Njiru,Kilifi,Milimani,21799,KE-160-45885-78
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,637,1513,1748,-235,2020-02-17,Omar Njoroge,Kilifi,Milimani,30474,KE-091-75984-82
Kericho Gold Green Tea,Crown Beverages,Tea,216,9167,3907,5260,2023-07-25,Chebet Wafula,Kakamega,Ngong,39206,KE-056-91378-45
Tusker Lager,Coca-Cola Kenya,Alcoholic,313,1676,4235,-2559,2020-08-12,Dida Mugendi,Migori,Nyali,70100,KE-134-21341-25
Dormans Coffee,Kericho Gold,Coffee,185,6510,5633,877,2022-04-08,Baraka Ali,Uasin Gishu,Milimani,57740,KE-153-34438-4
Dormans Coffee,Crown Beverages,Coffee,690,9383,6204,3179,2020-08-22,Hilda Mwangi,Kakamega,Tena,42590,KE-100-18518-70
Kenya Cane,Crown Beverages,Alcoholic,611,7128,6494,634,2023-04-24,Abdi Kiprotich,Kiambu,Mwembe Tayari,11173,KE-059-14158-52
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,738,2484,5623,-3139,2021-12-25,Kalinda Wafula,Kisii,Kayole,33938,KE-027-50386-10
Dormans Coffee,Kericho Gold,Coffee,200,4596,2423,2173,2022-11-28,Rose Namakhwa,Meru,Langata South,44899,KE-165-94529-10
Burn Energy,Crown Beverages,Soft Drink,588,3232,6849,-3617,2021-05-28,Wanjiku Owino,Embu,Njoro,69159,KE-051-93232-38
Dormans Coffee,Crown Beverages,Coffee,591,9227,2711,6516,2021-11-16,Edwin Muigai,Trans-Nzoia,Embakasi,63093,KE-128-17907-88
Acacia Ridge Wine,Kericho Gold,Alcoholic,336,9154,1251,7903,2022-09-11,Xenia Omondi,Kakamega,Kasarani,17706,KE-176-34053-03
Stoney Tangawizi,Crown Beverages,Soft Drink,100,5282,4599,683,2023-01-20,Yusuf Wafula,Mombasa,Embakasi,42758,KE-051-48738-33
Tusker Lager,Coca-Cola Kenya,Alcoholic,967,7031,505,6526,2022-03-23,Pendo Ochieng,Uasin Gishu,Milimani,59377,KE-144-25518-44
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,270,7441,1239,6202,2022-11-22,Usman Hassan,Trans-Nzoia,Githurai 44,68832,KE-011-97123-50
Kericho Gold Green Tea,Kericho Gold,Tea,935,8661,1349,7312,2021-05-17,Eunice Namburu,Kakamega,Miritini,10100,KE-107-90161-55
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,624,9553,7755,1798,2021-10-29,Rashid Gacheru,Kilifi,Nyali,27283,KE-198-81344-12
Burn Energy,Crown Beverages,Soft Drink,395,3829,1515,2314,2020-01-30,Wanjiku Macharia,Kiambu,Langata,48488,KE-050-03117-22
Kericho Gold Green Tea,Kericho Gold,Tea,295,6098,1126,4972,2023-07-01,Zawadi Nyakundi,Homa Bay,Komarock,41756,KE-000-09804-98
Kericho Gold Green Tea,Crown Beverages,Tea,104,6933,7105,-172,2022-01-09,Kalinda Njoroge,Kiambu,Mamboleo,59208,KE-039-52417-07
Tusker Lager,Kericho Gold,Alcoholic,361,9182,1205,7977,2020-03-06,Dida Kipchoge,Lamu,Lanet,51713,KE-081-23743-04
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,624,1226,2720,-1494,2020-02-19,Nancy Waweru,Kericho,Dandora,27427,KE-176-72495-00
Dormans Coffee,Kericho Gold,Coffee,187,7392,5103,2289,2023-02-15,Imani Mutua,Kakamega,Parklands,50414,KE-040-68379-53
Minute Maid Citrus,Kericho Gold,Soft Drink,457,2522,1152,1370,2020-01-20,Rashid Kipchoge,Kiambu,Magongo,15508,KE-111-72085-59
Dormans Coffee,Kericho Gold,Coffee,746,7364,6070,1294,2022-10-20,Nancy Kipchoge,Kiambu,Kiambu,56128,KE-142-25597-42
Acacia Ridge Wine,Crown Beverages,Alcoholic,574,7134,5897,1237,2023-03-20,Pendo Hassan,Lamu,Kasarani,56512,KE-114-70656-16
Stoney Tangawizi,Kericho Gold,Soft Drink,205,1422,4574,-3152,2022-08-15,Nancy Omar,Lamu,Syokimau,39138,KE-163-85301-9
Dormans Coffee,Crown Beverages,Coffee,303,1742,5218,-3476,2020-06-13,Patricia Mugendi,Siaya,Njoro,65694,KE-097-89329-78
Dormans Coffee,Coca-Cola Kenya,Coffee,439,5212,1549,3663,2020-09-02,Josephine Namburu,Uasin Gishu,Utawala,43533,KE-166-18592-67
Stoney Tangawizi,Crown Beverages,Soft Drink,433,4294,7984,-3690,2023-01-21,Esther Waweru,Kiambu,Githurai,75697,KE-044-27505-44
Kericho Gold Green Tea,Kericho Gold,Tea,355,1569,4105,-2536,2022-02-18,Timothy Ali,Meru,Githurai,20375,KE-071-82554-88
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,234,7739,7459,280,2021-09-21,Farouk Omar,Nakuru,Langata South,79833,KE-104-40067-49
Dormans Coffee,Kericho Gold,Coffee,261,8743,2960,5783,2022-12-13,Carol Nyakundi,Mombasa,Kahawa West,67621,KE-147-42559-14
Burn Energy,Kericho Gold,Soft Drink,891,8732,2080,6652,2020-05-20,Lilian Kariuki,Machakos,Likoni,58131,KE-132-05154-1
Kenya Cane,Crown Beverages,Alcoholic,824,7787,3345,4442,2021-06-21,Hilda Ndegwa,Migori,Kiambu,46488,KE-026-23735-56
Dormans Coffee,Kericho Gold,Coffee,683,6812,5736,1076,2023-07-11,Kevin Ochieng,Uasin Gishu,Kondele,12132,KE-107-43590-46
Minute Maid Citrus,Kericho Gold,Soft Drink,676,8496,540,7956,2021-04-05,Njeri Rotich,Kilifi,Kisauni,41859,KE-028-85075-33
Kericho Gold Herbal Tea,Kericho Gold,Tea,557,6794,2850,3944,2022-06-30,Grace Otieno,Kisii,Bahati,62442,KE-062-34491-29
Minute Maid Citrus,Crown Beverages,Soft Drink,409,8226,4437,3789,2021-12-13,Wanjiku Okoth,Trans-Nzoia,Lanet,45648,KE-154-10726-50
Minute Maid Citrus,Kericho Gold,Soft Drink,372,1562,2745,-1183,2022-07-11,Martin Abdille,Kiambu,Langata South,76849,KE-156-77612-67
Tusker Lager,Crown Beverages,Alcoholic,128,1810,4491,-2681,2023-05-05,Lilian Namburu,Nyeri,Ruaka,29250,KE-101-98031-34
Tusker Lager,Coca-Cola Kenya,Alcoholic,346,4168,996,3172,2021-06-28,Edwin Farah,Kericho,Jomvu,25578,KE-142-64093-54
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,593,9140,1226,7914,2020-12-04,Chebet Wafula,Lamu,Ngong,56173,KE-076-16203-2
Stoney Tangawizi,Kericho Gold,Soft Drink,702,3250,2650,600,2022-09-10,William Kuria,Mombasa,Manyatta,69214,KE-168-48796-55
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,571,3835,3171,664,2020-05-23,Lydia Kinyua,Siaya,Fedha,75327,KE-122-25522-64
Tusker Lager,Coca-Cola Kenya,Alcoholic,890,5085,3521,1564,2022-02-11,Quentin Ogola,Machakos,Jomvu,42606,KE-049-34339-7
Minute Maid Citrus,Crown Beverages,Soft Drink,540,1964,5605,-3641,2022-12-07,Martin Mburu,Trans-Nzoia,Rongai,77865,KE-000-64219-97
Kericho Gold Green Tea,Crown Beverages,Tea,339,3849,4234,-385,2022-12-02,George Kuria,Uasin Gishu,Thika,58423,KE-087-70590-12
Kericho Gold Herbal Tea,Crown Beverages,Tea,882,6171,1694,4477,2020-07-29,Irene Abdille,Trans-Nzoia,Utawala,46234,KE-006-18652-65
Minute Maid Citrus,Kericho Gold,Soft Drink,858,4636,2662,1974,2022-01-16,Gerald Odero,Kilifi,Ruaraka,62437,KE-174-12795-50
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,483,7226,5951,1275,2021-12-26,Abdi Ndegwa,Kericho,Syokimau,63885,KE-097-90630-6
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,586,1399,2723,-1324,2022-06-19,Amina Owino,Kiambu,Kayole,29958,KE-135-30018-65
Dormans Coffee,Coca-Cola Kenya,Coffee,680,5589,7385,-1796,2022-02-06,Hassan Kirimi,Kericho,Parklands,35897,KE-054-39403-22
Kericho Gold Green Tea,Kericho Gold,Tea,539,1556,4849,-3293,2023-04-12,Usman Hassan,Kakamega,Rongai,26668,KE-065-62239-28
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,943,6744,7394,-650,2023-06-30,Brian Maina,Nakuru,Zimmerman,40254,KE-070-22136-59
Kericho Gold Black Tea,Crown Beverages,Tea,819,1539,7244,-5705,2020-05-13,Kalinda Akoth,Nairobi City,Marurui,66084,KE-047-77618-44
Burn Energy,Crown Beverages,Soft Drink,355,3783,3805,-22,2021-06-13,Rose Nyambura,Garissa,Kondele,15038,KE-026-53108-65
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,208,5103,6235,-1132,2020-10-16,Zawadi Njiru,Embu,Miritini,59959,KE-151-62266-15
Kericho Gold Herbal Tea,Kericho Gold,Tea,502,8492,2966,5526,2020-08-19,Pendo Rotich,Uasin Gishu,Eastleigh,62852,KE-166-08143-59
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,367,1652,6015,-4363,2022-10-05,Rose Owino,Kilifi,Kayole,70764,KE-087-30388-00
Stoney Tangawizi,Crown Beverages,Soft Drink,369,3428,7720,-4292,2021-04-23,George Ochieng,Machakos,Thika,79329,KE-009-17119-67
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,701,9191,1046,8145,2022-08-24,Abdi Achieng,Uasin Gishu,South C,63444,KE-069-16163-7
Kericho Gold Herbal Tea,Crown Beverages,Tea,450,2817,6965,-4148,2022-07-25,Esther Kamau,Nairobi City,Miritini,47185,KE-096-20448-49
Dormans Coffee,Kericho Gold,Coffee,133,4930,6411,-1481,2021-05-31,Tina Kariuki,Taita/Taveta,Miritini,19658,KE-157-79393-01
Kericho Gold Herbal Tea,Kericho Gold,Tea,710,7326,3330,3996,2022-07-23,Edwin Gacheru,Kericho,Kilimani,26953,KE-008-89047-5
Dormans Coffee,Kericho Gold,Coffee,745,2802,7081,-4279,2020-06-02,Zawadi Adhiambo,Laikipia,Tena,58867,KE-092-00177-70
Dormans Coffee,Kericho Gold,Coffee,705,5876,6118,-242,2022-06-05,Lilian Macharia,Machakos,Magongo,50686,KE-082-63188-94
Burn Energy,Kericho Gold,Soft Drink,989,2724,2820,-96,2021-08-18,Quentin Kinyua,Bungoma,Mamboleo,73517,KE-009-10113-02
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,195,7076,3145,3931,2023-06-27,Martin Omar,Lamu,Magongo,32830,KE-026-04553-42
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,856,7589,3902,3687,2020-06-15,Rose Omondi,Kakamega,Syokimau,27680,KE-018-01109-69
Kericho Gold Green Tea,Crown Beverages,Tea,324,2933,2476,457,2023-01-07,Lilian Kariuki,Embu,Roysambu,16618,KE-046-99110-42
Kenya Cane,Coca-Cola Kenya,Alcoholic,684,3429,3888,-459,2020-09-05,Hannah Mwangi,Kakamega,Miritini,43629,KE-010-29508-30
Kericho Gold Herbal Tea,Crown Beverages,Tea,296,8589,6691,1898,2021-10-02,George Nyakundi,Migori,Athi River,34378,KE-089-12083-56
Kericho Gold Herbal Tea,Kericho Gold,Tea,274,7633,5580,2053,2020-05-15,Hassan Owino,Siaya,Mamboleo,78738,KE-188-74832-09
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,570,3137,6272,-3135,2020-08-31,Esther Mugendi,Uasin Gishu,Athi River,60718,KE-189-56795-83
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,970,4406,6253,-1847,2020-11-01,Irene Simiyu,Migori,Kasarani,34185,KE-159-21301-78
Burn Energy,Crown Beverages,Soft Drink,412,1418,1152,266,2022-05-27,Njeri Kuria,Taita/Taveta,Ruaraka,31729,KE-105-84681-2
Dormans Coffee,Kericho Gold,Coffee,980,8991,3777,5214,2020-08-10,Njeri Kinyua,Kilifi,Athi River,63835,KE-157-77390-6
Minute Maid Citrus,Kericho Gold,Soft Drink,365,3974,1918,2056,2023-06-01,Pendo Odhiambo,Machakos,Umoja,26883,KE-125-05608-53
Kericho Gold Black Tea,Kericho Gold,Tea,757,1919,7418,-5499,2020-09-04,Nancy Kariuki,Lamu,Umoja,11452,KE-116-96531-89
Kericho Gold Green Tea,Crown Beverages,Tea,636,5677,5698,-21,2022-04-15,Yusuf Nyakundi,Nakuru,Buruburu,60309,KE-092-54979-16
Kenya Cane,Kericho Gold,Alcoholic,998,4625,2805,1820,2021-02-08,Fatuma Simiyu,Taita/Taveta,Syokimau,64650,KE-113-52332-33
Tusker Lager,Coca-Cola Kenya,Alcoholic,702,2592,6180,-3588,2020-01-31,Lilian Kiprotich,Embu,Utawala,62186,KE-064-37526-09
Dormans Coffee,Crown Beverages,Coffee,645,6880,983,5897,2021-03-12,Xenia Muigai,Mombasa,Githurai 44,19525,KE-020-08275-10
Kenya Cane,Coca-Cola Kenya,Alcoholic,235,9607,4475,5132,2022-11-03,Usman Onyango,Uasin Gishu,Kahawa West,69468,KE-056-96924-66
Kericho Gold Green Tea,Crown Beverages,Tea,470,4611,517,4094,2020-05-14,Hassan Kipchoge,Siaya,Thika,63501,KE-004-51553-64
Tusker Lager,Crown Beverages,Alcoholic,849,2273,2907,-634,2020-09-04,Abdi Mugendi,Kericho,Magongo,33189,KE-169-37296-28
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,494,7488,537,6951,2020-05-16,Gerald Simiyu,Nakuru,Buruburu,34791,KE-059-02607-82
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,390,2996,6893,-3897,2022-10-19,Esther Kimani,Kakamega,Lanet,55187,KE-014-56130-38
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,257,7326,3405,3921,2021-05-28,Faith Hassan,Nairobi City,Rongai,59408,KE-059-64706-81
Stoney Tangawizi,Crown Beverages,Soft Drink,241,7651,7137,514,2022-09-04,Uchenna Gacheru,Garissa,Bamburi,30227,KE-074-22800-39
Kenya Cane,Coca-Cola Kenya,Alcoholic,158,6973,3400,3573,2022-10-15,Carol Nyakundi,Homa Bay,Kilimani,42499,KE-167-11625-87
Tusker Lager,Coca-Cola Kenya,Alcoholic,792,5294,1554,3740,2021-02-13,Martin Kipchoge,Meru,Manyatta,38224,KE-142-74491-20
Minute Maid Citrus,Kericho Gold,Soft Drink,939,4377,3879,498,2023-03-03,Dida Farah,Kilifi,Likoni,52023,KE-033-85448-36
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,876,5099,7362,-2263,2022-06-26,Zipporah Ochieng,Trans-Nzoia,Lolwe,72581,KE-149-19816-36
Stoney Tangawizi,Kericho Gold,Soft Drink,541,3779,3852,-73,2020-09-04,Pendo Njoroge,Kisumu,Miritini,62404,KE-030-50975-71
Kericho Gold Black Tea,Kericho Gold,Tea,394,7073,1624,5449,2021-10-05,Fatuma Omondi,Machakos,Nakuru Town,77471,KE-080-31652-42
Dormans Coffee,Coca-Cola Kenya,Coffee,889,8250,2363,5887,2020-01-04,Akinyi Korir,Mombasa,Naivasha,70816,KE-080-75610-10
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,976,6838,4140,2698,2021-03-25,Dorcas Namakhwa,Homa Bay,Njoro,74937,KE-000-85513-24
Kericho Gold Black Tea,Crown Beverages,Tea,383,5855,4364,1491,2021-04-22,Kevin Abdille,Bungoma,Changamwe,69105,KE-058-23369-96
Acacia Ridge Wine,Crown Beverages,Alcoholic,790,2137,1047,1090,2021-05-06,Lydia Kipchoge,Nyeri,Kiambu,34548,KE-080-17166-16
Dormans Coffee,Crown Beverages,Coffee,863,5312,2098,3214,2022-05-21,Dorcas Ali,Migori,Zimmerman,58780,KE-120-39537-12
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,469,4590,6739,-2149,2022-11-02,Imani Hassan,Laikipia,Kisauni,66862,KE-087-16616-91
Burn Energy,Coca-Cola Kenya,Soft Drink,362,4707,2217,2490,2023-03-10,Samuel Kuria,Meru,Westlands,11619,KE-114-00579-36
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,827,9775,4202,5573,2020-03-25,Kevin Mwangi,Kisii,Langata,49466,KE-000-20613-5
Acacia Ridge Wine,Crown Beverages,Alcoholic,162,9986,4890,5096,2020-08-19,Imani Wanjiru,Nyeri,Nyali,25914,KE-030-63857-59
Kenya Cane,Kericho Gold,Alcoholic,371,3427,4722,-1295,2022-10-08,Hannah Omondi,Nairobi City,Kahawa West,42382,KE-171-71047-38
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,597,4613,6158,-1545,2023-06-15,Omar Ali,Kisumu,Langata South,43398,KE-044-00771-17
Tusker Lager,Crown Beverages,Alcoholic,323,4542,3538,1004,2020-03-06,Uchenna Cheruiyot,Kericho,Embakasi,78837,KE-065-06576-24
Dormans Coffee,Kericho Gold,Coffee,989,8245,4799,3446,2021-08-17,Abdi Abdille,Kilifi,Kisauni,32631,KE-170-79806-40
Tusker Lager,Coca-Cola Kenya,Alcoholic,658,1453,7294,-5841,2020-02-16,Njeri Achieng,Siaya,Kitengela,16403,KE-049-89784-27
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,168,2598,1447,1151,2021-01-31,Timothy Auma,Siaya,Zimmerman,78584,KE-102-46083-95
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,630,1393,6709,-5316,2020-06-17,Joyce Barasa,Kisumu,Buruburu,42960,KE-077-30744-65
Stoney Tangawizi,Kericho Gold,Soft Drink,369,8001,4233,3768,2021-08-31,Patricia Mburu,Laikipia,Eastleigh,42377,KE-005-66549-44
Minute Maid Citrus,Kericho Gold,Soft Drink,963,8335,2059,6276,2020-03-04,Samuel Mwangi,Garissa,Langata,22536,KE-124-68611-27
Kericho Gold Green Tea,Kericho Gold,Tea,104,4301,3107,1194,2022-02-10,Farouk Omondi,Nyeri,Kilimani,52909,KE-145-89795-55
Dormans Coffee,Kericho Gold,Coffee,676,5747,1409,4338,2022-11-30,Fatuma Njoroge,Embu,Githurai 44,36233,KE-113-21689-37
Kericho Gold Herbal Tea,Crown Beverages,Tea,354,1617,6399,-4782,2023-02-05,Yusuf Muigai,Machakos,Nakuru Town,79190,KE-144-36237-41
Kenya Cane,Kericho Gold,Alcoholic,358,9786,4524,5262,2023-07-07,Patricia Barasa,Homa Bay,Kiambu,34851,KE-001-96750-62
Kericho Gold Herbal Tea,Crown Beverages,Tea,900,9251,5530,3721,2022-11-17,Samuel Nyambura,Homa Bay,Thika,21093,KE-167-77294-22
Stoney Tangawizi,Kericho Gold,Soft Drink,777,1532,2299,-767,2021-06-22,Rose Abdille,Laikipia,Naivasha,30284,KE-100-82206-47
Kericho Gold Herbal Tea,Crown Beverages,Tea,708,3421,6021,-2600,2021-01-07,Yasmin Ochieng,Mombasa,Fedha,26522,KE-103-39263-96
Stoney Tangawizi,Crown Beverages,Soft Drink,354,5239,6955,-1716,2020-10-12,Imani Owino,Siaya,Athi River,62750,KE-045-73305-11
Dormans Coffee,Kericho Gold,Coffee,443,5924,2887,3037,2020-12-28,Njeri Ali,Trans-Nzoia,Githurai 44,11290,KE-057-95211-41
Stoney Tangawizi,Crown Beverages,Soft Drink,295,1265,7113,-5848,2021-06-21,Dorcas Cheruiyot,Garissa,Tena,13844,KE-051-34261-91
Kericho Gold Green Tea,Kericho Gold,Tea,886,9495,7529,1966,2022-04-21,Eunice Namakhwa,Uasin Gishu,Mlolongo,10579,KE-160-39541-39
Kericho Gold Black Tea,Crown Beverages,Tea,511,8511,5326,3185,2023-03-16,David Awuor,Lamu,Manyatta,18716,KE-033-24279-86
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,649,1157,5825,-4668,2021-04-02,Rashid Ochieng,Kilifi,Komarock,47957,KE-186-10014-79
Stoney Tangawizi,Crown Beverages,Soft Drink,972,6986,5658,1328,2022-11-06,Akinyi Ochieng,Trans-Nzoia,Athi River,48992,KE-083-43203-39
Kericho Gold Herbal Tea,Crown Beverages,Tea,425,4107,4305,-198,2022-03-01,Abdi Okoth,Garissa,Dandora,16510,KE-100-41196-58
Kericho Gold Green Tea,Crown Beverages,Tea,946,4928,1503,3425,2020-01-31,Patricia Mburu,Trans-Nzoia,Nakuru Town,71133,KE-189-97061-43
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,132,8249,6988,1261,2020-07-30,Hassan Nyakundi,Nairobi City,Manyatta,62284,KE-016-24939-08
Burn Energy,Crown Beverages,Soft Drink,847,5500,7496,-1996,2021-10-04,Esther Ochieng,Kakamega,South B,29240,KE-091-89365-94
Burn Energy,Crown Beverages,Soft Drink,388,6750,7796,-1046,2020-01-09,Chebet Mburu,Trans-Nzoia,Rongai,18826,KE-110-78463-66
Acacia Ridge Wine,Kericho Gold,Alcoholic,248,4696,3522,1174,2022-05-31,Zawadi Omar,Trans-Nzoia,Mlolongo,49971,KE-128-01114-37
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,331,4331,7192,-2861,2022-01-04,George Maina,Kakamega,Utawala,39730,KE-013-86456-39
Kenya Cane,Coca-Cola Kenya,Alcoholic,298,8262,6692,1570,2020-03-21,Martin Ali,Kilifi,Kondele,14424,KE-061-06286-74
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,414,6714,5633,1081,2020-03-30,Isaac Waweru,Kericho,Langata,47256,KE-069-63781-08
Tusker Lager,Coca-Cola Kenya,Alcoholic,449,5540,3581,1959,2023-06-07,Quentin Simiyu,Kisumu,Syokimau,19269,KE-094-26309-47
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,515,2512,3563,-1051,2022-12-25,Yusuf Adhiambo,Nyeri,Bamburi,38537,KE-095-05692-91
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,238,5027,4017,1010,2021-02-25,Faith Adhiambo,Taita/Taveta,Kiambu,49389,KE-054-49096-07
Kericho Gold Green Tea,Crown Beverages,Tea,827,3185,4481,-1296,2021-02-17,Lydia Mwangi,Kilifi,Manyatta,25493,KE-110-92909-50
Kericho Gold Herbal Tea,Kericho Gold,Tea,813,7066,4883,2183,2023-04-23,Imani Auma,Taita/Taveta,Githurai,12186,KE-073-54078-51
Dormans Coffee,Crown Beverages,Coffee,155,6789,4713,2076,2021-10-22,Kevin Korir,Kilifi,Zimmerman,36755,KE-176-93570-09
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,442,7265,6065,1200,2023-07-18,Odhiambo Kimani,Kilifi,Marurui,77709,KE-111-06459-88
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,247,5253,6645,-1392,2022-11-14,Farouk Ali,Kakamega,South B,74973,KE-165-58272-19
Kenya Cane,Crown Beverages,Alcoholic,689,4323,4150,173,2020-05-10,Zipporah Waweru,Kiambu,Ruaraka,52126,KE-104-23134-58
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,143,5005,4380,625,2022-07-26,Yasmin Mugendi,Taita/Taveta,Thika,29963,KE-159-37510-1
Kenya Cane,Kericho Gold,Alcoholic,420,6472,7868,-1396,2023-07-21,Carol Muriuki,Kilifi,Kitengela,71613,KE-178-65782-20
Acacia Ridge Wine,Kericho Gold,Alcoholic,431,5327,5715,-388,2022-06-22,Violet Gitau,Taita/Taveta,Bahati,27353,KE-032-37508-93
Tusker Lager,Coca-Cola Kenya,Alcoholic,221,2394,1175,1219,2021-08-06,Quentin Barasa,Kilifi,Thika,14347,KE-021-45758-02
Kericho Gold Black Tea,Crown Beverages,Tea,270,6465,6221,244,2022-03-16,Dorcas Njoroge,Uasin Gishu,Ruaraka,66987,KE-058-55479-98
Kericho Gold Black Tea,Kericho Gold,Tea,470,1528,6127,-4599,2022-01-25,Hassan Awuor,Migori,Bamburi,52890,KE-165-71933-22
Tusker Lager,Kericho Gold,Alcoholic,822,3989,2381,1608,2020-01-01,Imani Ali,Homa Bay,Githurai 44,60298,KE-077-14102-55
Tusker Lager,Crown Beverages,Alcoholic,966,9841,7252,2589,2022-03-29,Rose Odhiambo,Kisumu,Changamwe,48944,KE-168-22228-29
Burn Energy,Coca-Cola Kenya,Soft Drink,984,1581,2867,-1286,2021-03-15,Martin Onyango,Uasin Gishu,Westlands,30941,KE-177-60241-84
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,964,3612,7825,-4213,2020-12-22,Seline Ogola,Nyeri,Umoja,27751,KE-073-31476-4
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,621,6305,5175,1130,2023-05-06,Baraka Maina,Kakamega,Githurai,48908,KE-109-98355-69
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,811,6716,3295,3421,2021-10-06,Xenia Awuor,Embu,Miritini,11488,KE-006-07315-16
Tusker Lager,Kericho Gold,Alcoholic,231,5887,3796,2091,2022-12-10,Beatrice Mwangi,Laikipia,Kisauni,53189,KE-123-26191-08
Kericho Gold Black Tea,Kericho Gold,Tea,818,4170,4525,-355,2020-07-30,Isaac Mwenda,Machakos,Miritini,29835,KE-154-65724-49
Tusker Lager,Kericho Gold,Alcoholic,408,4299,5097,-798,2022-12-28,Violet Muriuki,Kisumu,Kasarani,17289,KE-174-68458-48
Dormans Coffee,Coca-Cola Kenya,Coffee,811,2735,4048,-1313,2022-05-05,Beatrice Waweru,Migori,Kayole,77972,KE-187-38909-74
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,299,3312,6417,-3105,2022-12-21,Violet Gitau,Garissa,Umoja,33940,KE-074-09510-41
Burn Energy,Coca-Cola Kenya,Soft Drink,198,1355,2381,-1026,2022-06-13,Timothy Akoth,Kisumu,Eastleigh,40609,KE-077-00828-90
Burn Energy,Coca-Cola Kenya,Soft Drink,720,9738,3261,6477,2022-09-22,Gerald Hassan,Nairobi City,Naivasha,54149,KE-152-18249-83
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,397,4142,3052,1090,2020-04-03,Juma Odhiambo,Kilifi,Syokimau,40425,KE-144-43122-19
Acacia Ridge Wine,Kericho Gold,Alcoholic,588,1788,4158,-2370,2021-01-23,Chebet Wafula,Bungoma,Embakasi,14060,KE-080-18717-6
